category,review_type,rating,consumer,consumer rating,brand_name,review
하의,1,4.8,"남성, 169cm, 56kg",5,무신사 스탠다드,역시 무탠다드 슬랙스 맛집이네요! 후회없는 구매였습니다! 저는 기장 5cm 수선했습니다!
하의,1,4.8,"남성, 173cm, 68kg",5,무신사 스탠다드,그냥 쓸만한 슬랙스에요! 색깔은 생각보다 더 어두운 편이에요
하의,1,4.8,"남성, 178cm, 74kg",5,무신사 스탠다드,"기장, 허리 사이즈는 찰떡이네여~
생각한것 보단 얇지는 않는데 여름에 입기에 무리는
없을 듯 하네여"
하의,1,4.8,"남성, 174cm, 70kg",5,무신사 스탠다드,아주 좋아요 슬랙스는 무탠다드가 가성비 갑입니다
하의,1,4.8,"남성, 180cm, 77kg",5,무신사 스탠다드,사이즈가 엄청 와이드 느낌은 아니고 그냥 좀 크다 정도?? 입을만해용
하의,1,4.8,"여성, 170cm, 57kg",3,리,화면이랑 똑같고 퀄리티 ㄱㅊ은데 사이즈가 큽니다. 상세사이즈보다 좀 더 넉넉하게 나온 거 같아요. 27품절이라 28샀는데 아쉽네요.
하의,1,4.8,"여성, 159cm, 50kg",3,리,예쁘긴 한데 허리가 왜 이렇게 작지 늘어나긴 하겠다만
하의,1,4.8,"남성, 181cm, 83kg",4,리,사진찍기힘들었습니다!하지만 바지가정말괜찮아서찍었어요!
하의,1,4.8,"남성, 185cm, 95kg",4,리,ㅇ옷.핏 둘다 너무이쁘지만 이염만아니였으면..더좋았을거같네요
하의,1,4.8,"남성, 180cm, 74kg",4,리,데님 셋업으로 사서 입고 있어요 가격 값하고 트렌드에 맞는 제품이에요 어떻게 입을지 몰라 모델이랑 비슷하게 입어봤어요 바지는 34사이즈고 원래32입는데 사이즈 교환이 안되서 롤업하고 입어요 바지는 보통보다 크네요
하의,1,4.8,"남성, 174cm, 62kg",4,리,평소와 같은 사이즈로 샀더니 생각보다 좀 커서 한 사이즈 작게 샀어도 괜찮았을거 같아요
하의,1,4.8,"남성, 187cm, 72kg",4,리,딱 생각했던 것 정도 입니다. 나름 좋아요 나름 만족입니당 :-)
하의,1,4.8,"남성, 186cm, 88kg",4,리,"길이도 딱 맞고 색감도 이뻐요 약간 빳빳한데
오히려 좋음"
하의,1,4.8,"남성, 176cm, 56kg",4,리,핏이 생각보다 와이드하네요 그래도 컨버스랑 신으면 덮이면서 이쁠 기장인 것 같네요
하의,1,4.8,"남성, 184cm, 83kg",4,리,사이즈 클까 했는데 기장도 적당하고 딱좋네요 감사합니다!
하의,1,4.8,"남성, 173cm, 71kg",5,리,생각한 핏 느낌 대로 정확하게 구매한 것 같고 첫 데님셋업으로 입문했는데 잘샀다는 생각이 드네요 !
하의,1,4.8,"남성, 173cm, 71kg",5,리,지금 계절에 딱 적당한 두께감임 생지라서 이염이 있지만 이느낌으로 오래입으려면 물세탁불가라 그건 감안해야함 그치만 잘 산듯 핏도 괜찮고 무엇보다 편함
하의,1,4.8,"남성, 173cm, 71kg",5,리,"정말 만족스러운 제품이며, 어떤 코디에도 너무 잘 어울립니다!"
하의,1,4.8,"남성, 173cm, 71kg",5,리,셋업으로입었는데 너무이쁘고 편하고 원단도 좋고 가성비 너무만족합니다!!!
하의,1,4.8,"남성, 173cm, 71kg",5,리,"셋업으로 입으려고 장만했는데 이뻐요~
다만 이염이 있는게 단점이네요"
하의,1,4.8,"남성, 173cm, 71kg",5,리,기장 사알짝 긴거하고 물빠짐 조금 심한거 제외하면 너무 만족스럽네요 !
하의,1,4.8,"남성, 173cm, 71kg",5,리,좋아여 샘감 핏감 너무 예쁘구 좋네여 제가 허리가 얇아서 수선햇지맠 굳
하의,1,4.8,"남성, 173cm, 71kg",5,리,깔끔한 핏에 셋업해서 입으면 더더욱 이쁜 바지입니다!
하의,1,4.8,"남성, 173cm, 71kg",5,리,172 65인데 30사이즈 편하게 맞아요 핏이 너무 이쁘네요 기장은 좀 길어서 줄였어요
하의,1,4.8,"남성, 173cm, 71kg",5,리,셋업으로 입으려고 바지도 샀는데 좋네요 좀더 와이드 했으면 더 이뻣을거같아요 그리고 허리가 살짝 큽니다
하의,0,4.7,"남성, 171cm, 70kg",1,드로우핏,"허리에 단추가 없는데 원래 이런 건가요?
반품하러갈 시간이 없어서 그냥 입어요"
하의,1,4.7,"남성, 184cm, 85kg",3,드로우핏,아 너무 짧아요 재질은 젛은데 더 낙낙한 테이퍼드 핏인줄
하의,1,4.7,"남성, 174cm, 66kg",4,드로우핏,바지 핏은 이쁩니다! 다만 배송이 많이 지연되었고 지퍼가 잘 안잠겨서 좀 아쉽네용..
하의,1,4.7,"남성, 178cm, 71kg",4,드로우핏,"색감이나 허리, 허벅지 다 좋은데 너무 짧아요....
수선 안했는데 크롭 바지가 되버렸음..."
하의,1,4.7,"남성, 175cm, 70kg",4,드로우핏,다른분 후기 그대로 지퍼가 넘 빡빡함 곰방 고장 날까봐 불안 밴딩이라 하지만 아또한 빡빡해서 불편함
하의,1,4.7,"남성, 176cm, 78kg",4,드로우핏,바지가 밴딩이라 매우 편하고 앞에 레직기로 잡혀있어 바지핏이 좋아요. 제 스펙기준 허리32입는데 허리는 잘맞고 바지 기장이 살짝 더 길었으면 좋았을거같지만 만족합니다. !
하의,1,4.7,"남성, 177cm, 69kg",4,드로우핏,짧아요 근데 색감은 예뻐여 허리는 딱맞거 허벅지 남아여
하의,1,4.7,"남성, 172cm, 70kg",5,드로우핏,172/70 뱃살때문에 허리 좀 있는 편인데 딱 잘 맞습니다. 핏도 이쁘고 편해서 자주 입고 있어요.
하의,1,4.7,"남성, 177cm, 75kg",5,드로우핏,치노팬츠 처음 시도해보는데 만족스럽네요. 사이즈는 XL샀다가 너무커서 L로 교환했어요
하의,0,4.8,"남성, 170cm, 63kg",2,가까이 유니언즈,두께는 아디다스 M 3S 플리스 오픈 팬츠 랑 비슷하고 좀더 와이드 해서 무겁습니다.
하의,1,4.8,"남성, 178cm, 75kg",3,가까이 유니언즈,"좋아요 가성비좋고 만족합니다
저렴하게 무신사 쇼핑합니다
따뜻하고 오버핏 편하고 이뻐요"
하의,1,4.8,"남성, 178cm, 60kg",3,가까이 유니언즈,두께감도 핏도 다좋은데 로고있는게 마음에 안드네요ㅜ
하의,1,4.8,"남성, 184cm, 63kg",3,가까이 유니언즈,제다리가 모델분보다긴건지...모델분처럼 바지가 발등을 덮진않구요 기모라그런지 바지 아랫부분이 설명에 있는 사진처럼 일자로 떨어지지않고 약간 좁아지는 느낌입니다
하의,1,4.8,"남성, 173cm, 57kg",3,가까이 유니언즈,생각보다는 두께가 두꺼워요ㅠ얇은걸 바랬는데 아쉽
하의,1,4.8,"여성, 170cm, 75kg",3,가까이 유니언즈,"큽니다 편하긴 한데 통이 엄청 커서
잘 입어야핼듯요"
하의,1,4.8,"남성, 168cm, 55kg",3,가까이 유니언즈,기장도 적당하고 핏이 잘나와서 어디든 편하게 입고 나갈수있겠어요!
하의,1,4.8,"남성, 173cm, 57kg",3,가까이 유니언즈,조금 기장이 긴거 빼곤 그리고 여름에 입기엔 무리
하의,1,4.8,"여성, 166cm, 70kg",4,가까이 유니언즈,빨간색 두개 번갈아가면서 입다가 그레이 구입했어용 ㅎㅎ 넘편해여 ㅠㅠ
하의,1,4.8,"여성, 160cm, 46kg",4,가까이 유니언즈,바지 기모가 엄청 두꺼워서 한겨울에도 하나도 안 추워요 !
하의,1,4.8,"여성, 165cm, 54kg",5,가까이 유니언즈,바지 정말 편해요 솔직히 예쁜건 데님같은게 더 예쁘긴한데 그런바진 손이 잘 안가더라구요 편한게 최고
하의,1,4.8,"여성, 165cm, 54kg",5,가까이 유니언즈,기장 충분하고 핏 좋습니다. 무엇보다 넘 편해서 자주 입고 있습니다. 또 구매할 의향 200%입니다!
하의,1,4.8,"여성, 165cm, 54kg",5,가까이 유니언즈,색 어두운데 진심 개이뻐요 또 사고싶어요 하나 더 살거임 여기꺼
하의,1,4.8,"여성, 165cm, 54kg",5,가까이 유니언즈,옆에 완전 귀여운 자수도 있어요 편하게 입기 좋아요
하의,1,4.8,"여성, 165cm, 54kg",5,가까이 유니언즈,색깔너무이쁘고좋습니다독특하고이쁩니다굿
하의,1,4.8,"여성, 165cm, 54kg",5,가까이 유니언즈,정말 편하고 두깨감은 은근 있어요 팽귄자수 귀여워요
하의,1,4.8,"여성, 165cm, 54kg",5,가까이 유니언즈,"컬러 트레이닝팬츠 사고싶었는데 너무 맘에 드네용
컬러는 사진이랑 같은 거 같아요 다른 색도 사고싶어요!"
하의,1,4.8,"여성, 165cm, 54kg",5,가까이 유니언즈,"열정 열정 열정 . ^^
통 넓고 딱 아주 입기 조아요
강추합니다 ~~~~^^"
하의,1,4.8,"여성, 165cm, 54kg",5,가까이 유니언즈,집 오자마자 입어봐서 코디가 저런데 옷은 예쁘고 탄탄해요 ㅎㅎ 편하게 잘 입을게요 ~!!!
하의,1,4.8,"여성, 165cm, 54kg",5,가까이 유니언즈,마음이듭니다 다리도길어보이고 핏도마음에들고 무엇보다 편합니다 옆에 라인도 있어서 스타일리쉬하고 보기좋습니다 색상도 어디에나옷을 받쳐입기편안하네요
하의,1,4.6,"여성, 175cm, 60kg",4,밀리언코르,"다른 분 리뷰처럼 스판끼가 많아서
몸매 보정을 해주진 못해요"
하의,1,4.6,"여성, 163cm, 51kg",4,밀리언코르,"스판 있는 소재라 몸매를 잡아주지는 못해요
높은 굽에 신어보려고 여름 구두 꺼냈는데 예쁘네용
얇아서 따뜻해졌을 때 입기 좋을 것 같아요"
하의,1,4.6,"여성, 166cm, 53kg",5,밀리언코르,"봄에 딱 맞는 색상 ,, 편하고 예쁩니다 날이 풀려 바로 입고 나갑니다"
하의,1,5.0,"남성, 185cm, 103kg",5,이즈,개인적으로 핏 너무 마음에 들고 편해서 자주 입고 다닐거같아요
하의,1,4.8,"남성, 175cm, 75kg",4,에스피오나지,이제는 에스피오나지밖에 옷을 안사게 되네요.허리가 좀크지만 만족해요
하의,1,4.8,"남성, 176cm, 69kg",4,에스피오나지,"176/68 M사이즈 잘맞아요
생각보다 기장이 딱맞아서 접어입지못함
와이드라편함"
하의,1,4.8,"남성, 183cm, 88kg",4,에스피오나지,"신발에 코디할 바지를 모으는 중인데
이 바지가 눈에 들어왔네요
근데 이 정도 할인까지??
이번 주말 기분좋게 시작하네요

핏 원단 굿
다들 어서 지르세요"
하의,1,4.8,"남성, 177cm, 85kg",4,에스피오나지,롤업했을때 스티리 포인트도 좋고 핏도 너무 마음에 듭니다.
하의,1,4.8,"남성, 180cm, 70kg",4,에스피오나지,"허리생각해서 M으로 구매했는데
기장이 너무 저스트한 느낌이었습니다
조금 여유있는 기장이면 롤업하기에 좋았을 것 같은데
그 점 외에는 만족하는 제품입니다!"
하의,1,4.8,"남성, 172cm, 64kg",5,에스피오나지,진짜 핏이 너무 좋고 길이도 잘맞고 색이 중청이라 자주 이용 할것같습니다.
하의,1,4.8,"남성, 177cm, 80kg",5,에스피오나지,망설이다가 이제서야 확정누릅니다. 잘입어보겠습니다.
하의,1,4.8,"남성, 179cm, 69kg",5,에스피오나지,핏 너무 예쁘고 가격도 저렴해서 마음에 들어요. 기장은 조금만 더 길었으면 좋았을 것 같아요.
하의,1,4.8,"남성, 170cm, 72kg",5,에스피오나지,"역시 믿고사는 에스피오나지!원단,핏 완전만족합니다. 마흔세살 아재가 강력추천합니다."
하의,1,4.8,"남성, 167cm, 72kg",5,에스피오나지,바지핏 색감 예술이에요 ㅋㅋ 바지하나에 티셔츠 입어도 간지날듯
하의,1,4.8,"남성, 168cm, 68kg",5,에스피오나지,진짜 핏이 너무 좋고 길이도 잘맞고 색이 중청이라 자주 이용 할것같습니다.
하의,1,4.8,"남성, 168cm, 68kg",5,에스피오나지,망설이다가 이제서야 확정누릅니다. 잘입어보겠습니다.
하의,1,4.8,"남성, 168cm, 68kg",5,에스피오나지,핏 너무 예쁘고 가격도 저렴해서 마음에 들어요. 기장은 조금만 더 길었으면 좋았을 것 같아요.
하의,1,4.8,"남성, 168cm, 68kg",5,에스피오나지,"역시 믿고사는 에스피오나지!원단,핏 완전만족합니다. 마흔세살 아재가 강력추천합니다."
하의,1,4.8,"남성, 168cm, 68kg",5,에스피오나지,바지핏 색감 예술이에요 ㅋㅋ 바지하나에 티셔츠 입어도 간지날듯
하의,1,4.8,"남성, 168cm, 68kg",5,에스피오나지,"맞춤도 아닌데 제가 좋아하는 요소가 다 갖춘 옷
셀비지 데님 롤업은 진리 아닙니까
데님 색상도 너무 예쁘고 재질도 짱짱하고
두께땜에 여름엔 좀 더울거 같기도 한데
일단 지금 바짝 입으려고 합니다
옥스퍼드셔츠랑 입어도 너무 예쁠 것 같아요"
하의,1,4.8,"남성, 168cm, 68kg",5,에스피오나지,"통도 부담없이 딱이고, 두께도 묵직하니 좋습니다!!"
하의,1,4.8,"남성, 168cm, 68kg",5,에스피오나지,177 70 다리 얇은 편 이정도 핏 나옵니당 허리 디게 큼.. 허리 벨트 필수
하의,1,4.8,"남성, 168cm, 68kg",5,에스피오나지,"바지핏 이쁩니다 하나씩 사세요
후기 길게 잘 쓰시구요"
하의,1,4.8,"남성, 168cm, 68kg",5,에스피오나지,"통이 넓어 루즈하게 떨어지는게 이뻐요!
님들 이거 꼭 사세요!
똑같이 입고 지나가다 마주쳐도 안 숨을게요!"
하의,1,4.9,"남성, 123cm, 123kg",4,소버먼트,3칸 채우려고 했는데 입어보니까 두칸이 좋은 것 같아요 스트링이 무진장 기네요
하의,1,4.9,"남성, 170cm, 65kg",4,소버먼트,"진짜 생각보다 너무 기장 잘맞고 좋아요~~
다른 컬러도 사야지"
하의,1,4.9,"남성, 177cm, 70kg",4,소버먼트,무릎발사가 없진 않지만 적당하니까 낫배드 스트랩 디테일 굿
하의,1,4.9,"남성, 172cm, 68kg",4,소버먼트,"다리가 짧아서 기장이 약간 긴데
흔하지 않고 이쁩니다.
원단도 튼튼해요."
하의,1,4.9,"남성, 170cm, 60kg",4,소버먼트,핏과 디자인 디테일이 가격대비 너무 마음에 드네요. 꾸안꾸 느낌으로 입기 좋습니다~ 잘 입겠습니다:)
하의,1,4.9,"남성, 179cm, 85kg",4,소버먼트,색감도 좋고 짱짱하고 디테일들도 다 마음에 들어요
하의,1,4.9,"남성, 182cm, 95kg",4,소버먼트,생각보다 두껍진않고 허리텐션이 없어요별로 밑에디테일은괜찮은거같네요
하의,1,4.9,"남성, 177cm, 68kg",5,소버먼트,저는 핏도 맘에들고 예뻐서 그레이도 추가구매하려구요 넘 예쁘요
하의,1,4.9,"남성, 176cm, 56kg",5,소버먼트,만족입니다 통이 더컸으면 좋았겠지만 이정도도 좋네요 착용감 좋아요 다만 좀 두꺼워서 한여름은 착용 못할듯 합니다
하의,1,4.9,"남성, 179cm, 73kg",5,소버먼트,여름빼고는 모든계절편하게 입을수있을거같아요
하의,1,4.9,"남성, 170cm, 55kg",5,소버먼트,저는 핏도 맘에들고 예뻐서 그레이도 추가구매하려구요 넘 예쁘요
하의,1,4.9,"남성, 170cm, 55kg",5,소버먼트,만족입니다 통이 더컸으면 좋았겠지만 이정도도 좋네요 착용감 좋아요 다만 좀 두꺼워서 한여름은 착용 못할듯 합니다
하의,1,4.9,"남성, 170cm, 55kg",5,소버먼트,여름빼고는 모든계절편하게 입을수있을거같아요
하의,1,4.9,"남성, 170cm, 55kg",5,소버먼트,"바지 사면 항상 기장이 아쉬웠는데 좋네요.
트레이닝팬츠치곤 비싼 감이 있지만
핏이나 재질은 만족스러워요.
칼배송도 굿굿"
하의,1,4.9,"남성, 170cm, 55kg",5,소버먼트,제스펙 라지 허리도 좀크고 기장도 길어요 디자인은 이쁩니당
하의,1,4.9,"남성, 170cm, 55kg",5,소버먼트,기대이상으로 너무 좋아요 핏도 좋고 스웻팬츠에 디테일이 있어서 더 자주 입을것 같네요
하의,1,4.9,"남성, 170cm, 55kg",5,소버먼트,밑단이 버튼으로 포인트가 이쁩니다. 핏도 좋고 딱좋습니다.
하의,1,4.9,"남성, 170cm, 55kg",5,소버먼트,"두꺼워서 얼마 못입을거 같지만 옷 이쁘고 짱짱해요 """
하의,1,4.9,"남성, 170cm, 55kg",5,소버먼트,"원단감 좋고 핏이 너무 예쁘게 잘 빠집니다 잘 입겠습니다,"
하의,1,4.9,"남성, 170cm, 55kg",5,소버먼트,뒷부분에 스트랩이 있어 유니크합니다 예쁘고 자주입게되요
하의,1,4.7,"남성, 170cm, 66kg",5,무신사 스탠다드,그냥 저냥 딱 적당한 바지입니다! 가격 대비는 아주 좋네요!!
하의,1,4.7,"여성, 170cm, 56kg",5,무신사 스탠다드,"무탠다드 스웟팬츠는 무조건 한사이즈 작게 입어야 할듯
스웻팬츠 종류별로 거의 다 사서 입고 있는데 다 컸어요
그래서 건조기에 돌려서 입고 있네요
길이는 너무 짧지 않고 좋아요"
하의,1,4.7,"남성, 182cm, 80kg",5,무신사 스탠다드,어떤 컬러와도 너무 잘어울려요 핏감 좋습니다 추천해요
하의,1,4.7,"남성, 180cm, 110kg",5,무신사 스탠다드,그냥 편안한 일상 전투복으로 아주 좋습니다. 덩치커도 잘어울리겠죠??
하의,1,4.7,"여성, 167cm, 48kg",5,무신사 스탠다드,이뻐요. 편하고 면이 좋아요. 다른색도 샀어요. 감사합니다
하의,1,4.7,"여성, 158cm, 58kg",5,무신사 스탠다드,좋아여 핏도 귀엽고 무텐다드 가성비는.. 진짜 굿굿임
하의,1,4.7,"남성, 183cm, 80kg",5,무신사 스탠다드,어플에서 보이는 사진 그 쨍한 색감 그대로라서 좋아요
하의,1,4.7,"남성, 187cm, 94kg",5,무신사 스탠다드,"세트로 입어도 예쁘고, 따로 입으면 편해 보여요. 면도 좋아요."
하의,1,4.7,", 187cm, 94kg",5,무신사 스탠다드,예쁜 빨강입니다. 세트로 입어도 부담스럽지 않고 이뻐요.
하의,1,4.7,"남성, 181cm, 81kg",5,무신사 스탠다드,"하나 구매 후 만족스러워서 하나 더 구매했어요.
한여름에는 덥지만 그래도 편해서 손이 많이갑니다."
하의,1,4.7,"남성, 181cm, 81kg",5,무신사 스탠다드,그냥 저냥 딱 적당한 바지입니다! 가격 대비는 아주 좋네요!!
하의,1,4.7,"남성, 181cm, 81kg",5,무신사 스탠다드,"무탠다드 스웟팬츠는 무조건 한사이즈 작게 입어야 할듯
스웻팬츠 종류별로 거의 다 사서 입고 있는데 다 컸어요
그래서 건조기에 돌려서 입고 있네요
길이는 너무 짧지 않고 좋아요"
하의,1,4.7,"남성, 181cm, 81kg",5,무신사 스탠다드,어떤 컬러와도 너무 잘어울려요 핏감 좋습니다 추천해요
하의,1,4.7,"남성, 181cm, 81kg",5,무신사 스탠다드,그냥 편안한 일상 전투복으로 아주 좋습니다. 덩치커도 잘어울리겠죠??
하의,1,4.7,"남성, 181cm, 81kg",5,무신사 스탠다드,이뻐요. 편하고 면이 좋아요. 다른색도 샀어요. 감사합니다
하의,1,4.7,"남성, 181cm, 81kg",5,무신사 스탠다드,좋아여 핏도 귀엽고 무텐다드 가성비는.. 진짜 굿굿임
하의,1,4.7,"남성, 181cm, 81kg",5,무신사 스탠다드,어플에서 보이는 사진 그 쨍한 색감 그대로라서 좋아요
하의,1,4.7,"남성, 181cm, 81kg",5,무신사 스탠다드,"세트로 입어도 예쁘고, 따로 입으면 편해 보여요. 면도 좋아요."
하의,1,4.7,"남성, 181cm, 81kg",5,무신사 스탠다드,예쁜 빨강입니다. 세트로 입어도 부담스럽지 않고 이뻐요.
하의,1,4.7,"남성, 181cm, 81kg",5,무신사 스탠다드,"하나 구매 후 만족스러워서 하나 더 구매했어요.
한여름에는 덥지만 그래도 편해서 손이 많이갑니다."
하의,0,4.8,"남성, 186cm, 77kg",1,제로,아주 먼지가 잘달라붙어요 사이즈는 두사이즈 크게 가세요
하의,0,4.8,"남성, 178cm, 80kg",1,제로,"잘입고 좋은데요 이게 한번 빨았는데

주머니쪽이 다 터지네요

박음질이 안좋은건지 원단이 약한건지

주머니 가 양쪽이 다이래요"
하의,0,4.8,"여성, 161cm, 55kg",1,제로,마구 늘어나지 않지만 너무 뻣뻣해서 움직이기 좀 불편해요 시보리 튼실하고 키크신분들은 사이즈 크게가셔야할듯
하의,0,4.8,"남성, 176cm, 70kg",1,제로,참 실망입니다 처음에 그레이를 사고 마음에 들어 블랙을 주문했더니 발목 시보리가 무슨 다 늘어나서 고정을 못하고 흘러내립니다 누가 반품한걸 다시 보냈나요? 실망입니다 이젠 재구매 할 일이 없네요
하의,0,4.8,"남성, 181cm, 72kg",1,제로,"작년에 샀던 바지랑 아예 다른바지가 왔네요
환불하기 귀찮아서 걍 입어요"
하의,0,4.8,"남성, 177cm, 60kg",1,제로,겨울이라 안에 내복을 입었는데 이상한 회색 먼지? 들이 엄청 묻어나와요
하의,0,4.8,"남성, 180cm, 95kg",1,제로,"하체가 튼실하신 분은 잘 안맞을듯요.
사이즈는 둘째치고 후기 사진 찍으려 입었는데 안감이 뭉쳐서 떨어져서 여기 저기 난리네요..
아.. 대략 난감;;"
하의,0,4.8,"남성, 180cm, 95kg",1,제로,"하체 튼실하신 분은 잘 안맞을듯..
사이즈는 둘째치고 후기 작성하려 입었는데 안감이 뭉쳐서 바닥에 떨어져 난리네요... 허참...... 난감;;
그리고 회색은 중요부위가 또 왜케 붕 뜨는지..."
하의,0,4.8,"남성, 170cm, 55kg",1,제로,"아나 이거 사이즈 무조건 크기업하세요 그냥 토피거살걸
재질도 조거팬츠인데 뻣뻣함;;"
하의,0,4.8,"여성, 167cm, 50kg",1,제로,"딱 한번 빨고 이렇게됨…
장난하나 ㅋㅋ
크롭티랑 입을거라 끈 보일텐데
걍 안입을듯 괜히삼 질 구림"
하의,1,4.8,"여성, 172cm, 55kg",5,제로,진짜 캐주얼하게 입기 딱 좋음. 두께감은 막 두껍진 않은데 그렇다고 얇지도 않아서 한여름엔 입기 힘들듯. 일단 두께감이 있으니 ㄲㅌㅌ안돼서 좋음
하의,1,4.8,"여성, 172cm, 55kg",5,제로,사이즈도 적당하고 얇아서 여름에도 편하게 입을 수 있을 거 같아요
하의,1,4.8,"여성, 172cm, 55kg",5,제로,평상시에 입기 아주 좋고 디자인 특이해서 좋아요
하의,1,4.8,"여성, 172cm, 55kg",5,제로,완전 정사이즈고 너무 이뻐요 어떤 옷이랑 입어도 다 잘어울립니다
하의,1,4.8,"여성, 172cm, 55kg",5,제로,색감도 좋고 편하고 너무 만족스럽습니다 제로 화이팅
하의,1,4.8,"여성, 172cm, 55kg",5,제로,"옷 퀄리티는 좋은데 약간 발목부분이 좀 빡세고(?) 사이즈 맞는거 같은데 발목부분이 약간 ufo 같아요
근데 질감이나 퀄리티는 괜찮네요"
하의,1,4.8,"여성, 172cm, 55kg",5,제로,"밴딩이 흰색이라 맘에들고
라이트 웨이트라 그런지 얇아서 여름 저녁에도
입을만 할 듯합니다!"
하의,1,4.8,"여성, 172cm, 55kg",5,제로,무난무난하게가성비좋게입을수있습니다평범
하의,1,4.8,"여성, 172cm, 55kg",5,제로,기장이 길고 통도 넉넉해서 편하게 입을 수 있어 좋습니다
하의,1,4.8,"여성, 172cm, 55kg",5,제로,"바지 편하고 이쁩니다!
무엇보다 엄청 짱짱해서
자주 입고 세탁해두 늘어질 걱정 없을 듯
봄,가을에 쭈리 입고
다음에 다른 버전도 구매 예정입니다"
하의,1,5.0,"남성, 178cm, 88kg",5,밈더워드로브,실루엣 너무 맘에 들구요 턴업 디테일도 나쁘지 않은거 같아요
하의,1,5.0,"남성, 173cm, 65kg",5,밈더워드로브,바지 이뻐요 기장을 딱 맞게 구매해야 커브드 느낌이 사네요 허벅지는 널널하니까 기장 보고 구매하세요
하의,1,5.0,"남성, 170cm, 62kg",5,밈더워드로브,핏이 지립니다 사이즈 잘보셔야 할듯 참고삼아 다른 색도 올려요
하의,1,5.0,"남성, 174cm, 64kg",5,밈더워드로브,"딱 요런 핏 나옵니다
딱 생각하던 핏이 나와줘서 너무 맘에 들어요
174-64"
하의,1,5.0,"남성, 180cm, 72kg",5,밈더워드로브,실루엣 데님 입문으로 최고의 정수! 밈의 제품은 감성과 퀄이 항상 공존한다 사이즈 살짝 크게 가셔야 좋음!
하의,1,5.0,"남성, 187cm, 83kg",5,랩12,왼전 좋아요 유니크한 색감에 편하고 예뻐서 손이 자주 갑니다!
하의,0,4.7,"남성, 178cm, 64kg",1,에드,"장점과 단점을 종합해서 별점 1점이면 딱 될 것 같습니다. 실밥 처리 제대로 안되고, 주름도 새 제품이 맞나? 싶을 정도로 주름져있습니다. 장점이라고 하면 다행히 허리는 잘맞고, 와이드해서 편하네요."
하의,1,4.8,"남성, 171cm, 69kg",5,유니온가먼츠,디자인도 마음에 들고 가성비 좋은 제품인 거 같습니다.
하의,0,4.7,"남성, 177cm, 76kg",2,무신사 스탠다드,"2019년 상품을 보내주네요;; 그 후로 생산을 안했나봄...
그리고 색만 다르고 같은옷인데 m이랑 l 크기가 왜이런지
허리만 l이 크고 총장이랑 밑단은 m이 더 크네요ㅡㅡㅋ"
하의,1,4.7,"남성, 170cm, 65kg",3,무신사 스탠다드,"택배 파업으로 2달만에 받았네요.
디자인은 무난한데 밑위가 길고 옆주머니가 약간 밑에 달려서 다리가 짧아보임
참고 하세요~"
하의,1,4.7,"남성, 175cm, 57kg",3,무신사 스탠다드,이 가격대에 입기 좋아요 멸치인 저로써는 줄 꽉쪼여도 허리가 내려가네요
하의,1,4.7,"남성, 171cm, 87kg",3,무신사 스탠다드,네이비가 생각보다 입을 수 있는 조합이 잘 안떠올라 손이 잘 안 가네요..
하의,1,4.7,"남성, 183cm, 80kg",3,무신사 스탠다드,좀 두꺼워서 한여름에 입을수있을지 잘모르겠고 통도 생각보다 크네요
하의,1,4.7,"남성, 173cm, 64kg",3,무신사 스탠다드,로맨틱 파이어리츠 후드티와 코디 해봤습니다 깔끔하네여
하의,1,4.7,"남성, 178cm, 73kg",3,무신사 스탠다드,날씨가 따뜻해서 요새 잘 입고 다니고 있습니다. 재질이 두툼해서 핏이 이뿐거 같습니다 ㅎ
하의,1,4.7,"남성, 178cm, 73kg",3,무신사 스탠다드,"178 70 인데 딱 적당하게 맞네요~!!!
얼마입지 못할거 같아 쟁여 놔따가 내년 봄 여름에 입어야 겠습니다~!^^"
하의,1,4.7,"남성, 171cm, 68kg",3,무신사 스탠다드,"엄청 크고 두꺼워요...
하나 작은거 사는게 맞았네요 ㅠㅠ"
하의,0,4.8,"남성, 187cm, 75kg",2,무신사 스탠다드,너무 흐물해서 개인적으로 별로네요 편하게 입기는 좋습니다 기장 최대로 늘려도 약간 짧아요
하의,1,4.8,"남성, 183cm, 110kg",3,무신사 스탠다드,"바지가 와이드 핏이라 체구가 커도 잘 어울려요~ 또, 바지 재질이 얇아서 봄, 가을에 입기 정말 좋아요~^^
다만… 바지 원단 특성상 드라이클리닝을 해야 한다고 하는데, 그럼 너무 세탁비가 비싸서 전 그냥 물세탁하고 있어요… 바지 원단이 세탁기 사용이 되는 원단으로 바뀌었으면 좋겠네요…"
하의,1,4.8,"남성, 184cm, 110kg",3,무신사 스탠다드,"와이드 핏이라 체구가 커도 잘 어울려요~ 또, 바지 재질이 얇아서 봄, 가을에 입기 정말 좋아요~^^
다만… 바지 원단 특성상 드라이클리닝을 해야 한다고 하는데, 그럼 너무 세탁비가 비싸서 전 그냥 물세탁하고 있어요… 바지 원단이 세탁기 사용이 되는 원단으로 바뀌었으면 좋겠네요…"
하의,1,4.8,"남성, 181cm, 80kg",3,무신사 스탠다드,좋아요 맘에들고 다음에는 또 다른색으로 사고싶어요
하의,1,4.8,"남성, 181cm, 80kg",3,무신사 스탠다드,너무 맘에들고 다음에도 다른색으류 또 사고싶어요
